label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
va96_6|volx45|monthly|rot,value_avg,monthly,True,volx45,9040278.49,-0.095972,-0.00771,0.100026,1000263.39,-0.0771,-0.4,-0.6167,6.4081,0.002081,0.9997,0.0181,17195227.65,159,100,False
va48_0|trail15|monthly|1shot,value_avg,monthly,False,trail15,8548727.86,-0.145127,-0.011957,0.15388,1554712.4,-0.0777,-0.0944,-0.2526,14.6188,0.006434,0.9985,0.025,4789929.56,12,1,True
va48_0|trail15|monthly|rot,value_avg,monthly,True,trail15,8548727.86,-0.145127,-0.011957,0.15388,1554712.4,-0.0777,-0.0944,-0.2526,14.6188,0.006434,0.9985,0.025,4789929.56,12,1,True
scaled_invvol|trail25|daily|rot,scaled,daily,True,trail25,7684803.57,-0.23152,-0.019999,0.256339,2648936.89,-0.078,-0.2138,-0.2794,17.2794,0.010872,0.9948,0.0986,4279639.67,1969,1,True
scaled_invvol|trail25|monthly|1shot,scaled,monthly,False,trail25,7673404.74,-0.23266,-0.02011,0.256958,2653609.65,-0.0783,-0.2136,-0.2789,17.3463,0.010932,0.9954,0.0996,4288481.26,96,1,True
scaled_invvol|trail25|monthly|rot,scaled,monthly,True,trail25,7673404.74,-0.23266,-0.02011,0.256958,2653609.65,-0.0783,-0.2136,-0.2789,17.3463,0.010932,0.9954,0.0996,4288481.26,96,1,True
dipA|trail15|monthly|1shot,dip,monthly,False,trail15,8481890.47,-0.151811,-0.012551,0.159246,1606539.62,-0.0788,-0.0299,-0.5214,15.8022,6.3e-05,0.9878,0.0028,6666666.67,1,1,True
dipA|trail15|monthly|rot,dip,monthly,True,trail15,8481890.47,-0.151811,-0.012551,0.159246,1606539.62,-0.0788,-0.0299,-0.5214,15.8022,6.3e-05,0.9878,0.0028,6666666.67,1,1,True
va96_6|trail15|monthly|1shot,value_avg,monthly,False,trail15,8548895.41,-0.14511,-0.011955,0.15128,1523802.76,-0.079,-0.1305,-0.3038,14.0097,0.00601,0.9985,0.0273,4351695.57,17,1,True
va96_6|trail15|monthly|rot,value_avg,monthly,True,trail15,8548895.41,-0.14511,-0.011955,0.15128,1523802.76,-0.079,-0.1305,-0.3038,14.0097,0.00601,0.9985,0.0273,4351695.57,17,1,True
scaled_rsi|trail35|monthly|1shot,scaled,monthly,False,trail35,6857509.96,-0.314249,-0.028524,0.360166,3860134.03,-0.0792,-0.1622,-0.2116,24.8725,0.017935,0.9939,0.1771,7078951.78,95,1,True
scaled_rsi|trail35|monthly|rot,scaled,monthly,True,trail35,6857509.96,-0.314249,-0.028524,0.360166,3860134.03,-0.0792,-0.1622,-0.2116,24.8725,0.017935,0.9939,0.1771,7078951.78,95,1,True
scaled_invvol|glide12|monthly|1shot,scaled,monthly,False,glide12,5897455.18,-0.410254,-0.0397,0.495323,5115209.65,-0.0801,-0.2692,-0.2792,21.6175,0.018555,0.9954,0.2167,6228519.08,148,12,True
trend200|volx45|monthly|rot,trend,monthly,True,volx45,9066039.73,-0.093396,-0.007493,0.093396,933960.27,-0.0802,-0.3403,-0.7187,4.4408,0.001699,0.9997,0.0109,8875000.0,56,25,False
trend100|trail35|monthly|1shot,trend,monthly,False,trail35,6892667.99,-0.310733,-0.028143,0.350198,3714671.5,-0.0804,-0.1989,-0.259,23.6555,0.015575,0.9942,0.1419,5750000.0,45,1,True
trend100|trail35|monthly|rot,trend,monthly,True,trail35,6892667.99,-0.310733,-0.028143,0.350198,3714671.5,-0.0804,-0.1989,-0.259,23.6555,0.015575,0.9942,0.1419,5750000.0,45,1,True
va48_0|volx45|monthly|rot,value_avg,monthly,True,volx45,8140531.18,-0.185947,-0.015658,0.193938,1939379.98,-0.0807,-0.3991,-0.6141,12.4063,0.004227,0.9997,0.0371,33790568.79,159,100,False
dipA|trail35|monthly|1shot,dip,monthly,False,trail35,6566302.96,-0.34337,-0.031753,0.392394,4240536.69,-0.0809,-0.0593,-0.3246,38.388,0.00044,0.986,0.0321,10000000.0,2,1,True
dipA|trail35|monthly|rot,dip,monthly,True,trail35,6566302.96,-0.34337,-0.031753,0.392394,4240536.69,-0.0809,-0.0593,-0.3246,38.388,0.00044,0.986,0.0321,10000000.0,2,1,True
dca48|volx45|monthly|rot,dca,monthly,True,volx45,8102615.91,-0.189738,-0.016011,0.197582,1975823.74,-0.081,-0.3988,-0.614,12.5805,0.004343,0.9997,0.0382,33333333.33,160,100,False
scaled_rsi|trail15|monthly|1shot,scaled,monthly,False,trail15,8489567.51,-0.151043,-0.012483,0.152137,1523327.35,-0.0821,-0.2457,-0.5568,13.9255,0.003939,0.9991,0.0176,2455504.98,31,1,True
scaled_rsi|trail15|monthly|rot,scaled,monthly,True,trail15,8489567.51,-0.151043,-0.012483,0.152137,1523327.35,-0.0821,-0.2457,-0.5568,13.9255,0.003939,0.9991,0.0176,2455504.98,31,1,True
dca96|trail15|monthly|1shot,dca,monthly,False,trail15,8478536.44,-0.152146,-0.012581,0.152385,1524278.47,-0.0826,-0.2131,-0.5172,14.0668,0.004133,0.9988,0.0186,2916666.67,28,1,True
dca96|trail15|monthly|rot,dca,monthly,True,trail15,8478536.44,-0.152146,-0.012581,0.152385,1524278.47,-0.0826,-0.2131,-0.5172,14.0668,0.004133,0.9988,0.0186,2916666.67,28,1,True
dca24|trail15|monthly|1shot,dca,monthly,False,trail15,8370868.29,-0.162913,-0.013549,0.163855,1640391.33,-0.0827,-0.1187,-0.5907,16.0073,0.00013,0.9988,0.008,3333333.33,8,1,True
dca24|trail15|monthly|rot,dca,monthly,True,trail15,8370868.29,-0.162913,-0.013549,0.163855,1640391.33,-0.0827,-0.1187,-0.5907,16.0073,0.00013,0.9988,0.008,3333333.33,8,1,True
lump|trail15|monthly|1shot,lump,monthly,False,trail15,8435504.32,-0.15645,-0.012967,0.15645,1564495.68,-0.0829,-0.0341,-0.4101,15.5866,9.4e-05,0.9997,0.0097,10000000.0,1,1,True
lump|trail15|monthly|rot,lump,monthly,True,trail15,8435504.32,-0.15645,-0.012967,0.15645,1564495.68,-0.0829,-0.0341,-0.4101,15.5866,9.4e-05,0.9997,0.0097,10000000.0,1,1,True
scaled_invvol|trail15|monthly|1shot,scaled,monthly,False,trail15,8429793.49,-0.157021,-0.013018,0.157021,1570206.51,-0.0829,-0.2684,-0.4261,12.6368,0.005091,0.9997,0.0401,2945653.59,66,1,True
scaled_invvol|trail15|monthly|rot,scaled,monthly,True,trail15,8429793.49,-0.157021,-0.013018,0.157021,1570206.51,-0.0829,-0.2684,-0.4261,12.6368,0.005091,0.9997,0.0401,2945653.59,66,1,True
trend200|trail15|monthly|1shot,trend,monthly,False,trail15,8398878.66,-0.160112,-0.013296,0.160254,1602810.28,-0.083,-0.2132,-0.3434,13.1375,0.006214,0.9988,0.0477,3562500.0,25,1,True
trend200|trail15|monthly|rot,trend,monthly,True,trail15,8398878.66,-0.160112,-0.013296,0.160254,1602810.28,-0.083,-0.2132,-0.3434,13.1375,0.006214,0.9988,0.0477,3562500.0,25,1,True
dca48|trail15|monthly|1shot,dca,monthly,False,trail15,8302834.57,-0.169717,-0.014166,0.170184,1702795.24,-0.0832,-0.1465,-0.4193,16.1097,0.00531,0.9988,0.0214,4166666.67,20,1,True
dca48|trail15|monthly|rot,dca,monthly,True,trail15,8302834.57,-0.169717,-0.014166,0.170184,1702795.24,-0.0832,-0.1465,-0.4193,16.1097,0.00531,0.9988,0.0214,4166666.67,20,1,True
trend100|trail15|monthly|1shot,trend,monthly,False,trail15,8352549.58,-0.164745,-0.013715,0.164826,1648416.46,-0.0832,-0.2115,-0.3386,13.653,0.006584,0.9994,0.0525,3562500.0,28,1,True
trend100|trail15|monthly|rot,trend,monthly,True,trail15,8352549.58,-0.164745,-0.013715,0.164826,1648416.46,-0.0832,-0.2115,-0.3386,13.653,0.006584,0.9994,0.0525,3562500.0,28,1,True
trend200|trail35|monthly|1shot,trend,monthly,False,trail35,6753364.87,-0.324664,-0.029664,0.353827,3697954.06,-0.0838,-0.2174,-0.2836,23.7741,0.015513,0.9945,0.1361,5750000.0,41,1,True
trend200|trail35|monthly|rot,trend,monthly,True,trail35,6753364.87,-0.324664,-0.029664,0.353827,3697954.06,-0.0838,-0.2174,-0.2836,23.7741,0.015513,0.9945,0.1361,5750000.0,41,1,True
va48_0|trail25|monthly|1shot,value_avg,monthly,False,trail25,7495268.03,-0.250473,-0.021874,0.258147,2608172.23,-0.0847,-0.1184,-0.2764,23.9637,0.011184,0.9985,0.0495,7187058.78,16,1,True
va48_0|trail25|monthly|rot,value_avg,monthly,True,trail25,7495268.03,-0.250473,-0.021874,0.258147,2608172.23,-0.0847,-0.1184,-0.2764,23.9637,0.011184,0.9985,0.0495,7187058.78,16,1,True
va96_6|trail25|monthly|1shot,value_avg,monthly,False,trail25,7530837.11,-0.246916,-0.021519,0.252352,2541861.06,-0.0853,-0.2098,-0.5104,23.1452,0.006869,0.9985,0.0291,5313531.1,18,1,True
va96_6|trail25|monthly|rot,value_avg,monthly,True,trail25,7530837.11,-0.246916,-0.021519,0.252352,2541861.06,-0.0853,-0.2098,-0.5104,23.1452,0.006869,0.9985,0.0291,5313531.1,18,1,True
scaled_invvol|trail35|monthly|1shot,scaled,monthly,False,trail35,6656641.58,-0.334336,-0.030737,0.355415,3670372.82,-0.0865,-0.222,-0.2477,19.3615,0.016905,0.9954,0.1834,5680584.25,132,1,True
scaled_invvol|trail35|monthly|rot,scaled,monthly,True,trail35,6656641.58,-0.334336,-0.030737,0.355415,3670372.82,-0.0865,-0.222,-0.2477,19.3615,0.016905,0.9954,0.1834,5680584.25,132,1,True
dca24|trail25|monthly|1shot,dca,monthly,False,trail25,7420082.53,-0.257992,-0.022631,0.258826,2591177.08,-0.0874,-0.1207,-0.3415,24.6912,0.009729,0.9988,0.0391,7916666.67,19,1,True
dca24|trail25|monthly|rot,dca,monthly,True,trail25,7420082.53,-0.257992,-0.022631,0.258826,2591177.08,-0.0874,-0.1207,-0.3415,24.6912,0.009729,0.9988,0.0391,7916666.67,19,1,True
scaled_rsi|trail25|monthly|1shot,scaled,monthly,False,trail25,7419736.79,-0.258026,-0.022634,0.258982,2593158.07,-0.0874,-0.2375,-0.3716,20.9264,0.009684,0.9991,0.0779,4958879.73,66,1,True
scaled_rsi|trail25|monthly|rot,scaled,monthly,True,trail25,7419736.79,-0.258026,-0.022634,0.258982,2593158.07,-0.0874,-0.2375,-0.3716,20.9264,0.009684,0.9991,0.0779,4958879.73,66,1,True
dca48|trail25|monthly|1shot,dca,monthly,False,trail25,7437021.13,-0.256298,-0.02246,0.256716,2568608.68,-0.0875,-0.1773,-0.429,23.8108,0.008387,0.9988,0.0381,5625000.0,27,1,True
dca48|trail25|monthly|rot,dca,monthly,True,trail25,7437021.13,-0.256298,-0.02246,0.256716,2568608.68,-0.0875,-0.1773,-0.429,23.8108,0.008387,0.9988,0.0381,5625000.0,27,1,True
dca48|trail25|daily|rot,dca,daily,True,trail25,7429470.72,-0.257053,-0.022536,0.25723,2572912.07,-0.0876,-0.1885,-0.4535,23.8209,0.008079,0.9991,0.0365,5466269.84,551,1,True
lump|trail25|monthly|1shot,lump,monthly,False,trail25,7308475.98,-0.269152,-0.023766,0.269152,2691524.02,-0.0883,-0.0454,-0.5491,26.7869,0.000138,0.9997,0.0107,10000000.0,1,1,True
lump|trail25|monthly|rot,lump,monthly,True,trail25,7308475.98,-0.269152,-0.023766,0.269152,2691524.02,-0.0883,-0.0454,-0.5491,26.7869,0.000138,0.9997,0.0107,10000000.0,1,1,True
dca96|trail25|monthly|1shot,dca,monthly,False,trail25,7204443.65,-0.279556,-0.024839,0.279758,2798371.25,-0.0888,-0.1869,-0.2969,23.1239,0.012579,0.9988,0.1004,6458333.33,62,1,True
dca96|trail25|monthly|rot,dca,monthly,True,trail25,7204443.65,-0.279556,-0.024839,0.279758,2798371.25,-0.0888,-0.1869,-0.2969,23.1239,0.012579,0.9988,0.1004,6458333.33,62,1,True
dca24|volx45|monthly|rot,dca,monthly,True,volx45,6205231.81,-0.379477,-0.035945,0.395165,3951647.48,-0.091,-0.3853,-0.5915,25.161,0.009876,0.9997,0.0865,66666666.67,160,100,False
trend100|glide12|monthly|1shot,trend,monthly,False,glide12,4193254.78,-0.580675,-0.064497,0.707414,7503777.89,-0.0912,-0.2342,-0.2402,30.2762,0.030928,0.9942,0.3405,9250000.0,67,13,True
va96_6|trail35|monthly|1shot,value_avg,monthly,False,trail35,6520092.32,-0.347991,-0.032277,0.352697,3552605.86,-0.0915,-0.2211,-0.5024,32.0429,0.010076,0.9985,0.0401,6657401.17,20,1,True
va96_6|trail35|monthly|rot,value_avg,monthly,True,trail35,6520092.32,-0.347991,-0.032277,0.352697,3552605.86,-0.0915,-0.2211,-0.5024,32.0429,0.010076,0.9985,0.0401,6657401.17,20,1,True
va48_0|trail35|monthly|1shot,value_avg,monthly,False,trail35,6437673.0,-0.356233,-0.033221,0.362824,3665767.26,-0.0916,-0.1694,-0.4005,33.4023,0.012641,0.9985,0.0554,9395660.33,18,1,True
va48_0|trail35|monthly|rot,value_avg,monthly,True,trail35,6437673.0,-0.356233,-0.033221,0.362824,3665767.26,-0.0916,-0.1694,-0.4005,33.4023,0.012641,0.9985,0.0554,9395660.33,18,1,True
dca24|trail35|monthly|1shot,dca,monthly,False,trail35,6483844.09,-0.351616,-0.032691,0.352345,3527415.52,-0.0928,-0.1295,-0.3327,33.1211,0.014479,0.9988,0.0668,10000000.0,24,1,True
dca24|trail35|monthly|rot,dca,monthly,True,trail35,6483844.09,-0.351616,-0.032691,0.352345,3527415.52,-0.0928,-0.1295,-0.3327,33.1211,0.014479,0.9988,0.0668,10000000.0,24,1,True
dca48|trail35|monthly|1shot,dca,monthly,False,trail35,6455113.31,-0.354489,-0.03302,0.354852,3550516.5,-0.0931,-0.2435,-0.6005,32.648,0.009303,0.9988,0.0402,5833333.33,28,1,True
dca48|trail35|monthly|rot,dca,monthly,True,trail35,6455113.31,-0.354489,-0.03302,0.354852,3550516.5,-0.0931,-0.2435,-0.6005,32.648,0.009303,0.9988,0.0402,5833333.33,28,1,True
lump|trail35|monthly|1shot,lump,monthly,False,trail35,6383476.9,-0.361652,-0.033848,0.361652,3616523.1,-0.0936,-0.0604,-0.5882,35.9455,0.000222,0.9997,0.0152,10000000.0,1,1,True
lump|trail35|monthly|rot,lump,monthly,True,trail35,6383476.9,-0.361652,-0.033848,0.361652,3616523.1,-0.0936,-0.0604,-0.5882,35.9455,0.000222,0.9997,0.0152,10000000.0,1,1,True
dca96|trail35|monthly|1shot,dca,monthly,False,trail35,6379485.11,-0.362051,-0.033894,0.362231,3623329.79,-0.0936,-0.2351,-0.3697,29.1796,0.014257,0.9988,0.1115,6875000.0,66,1,True
dca96|trail35|monthly|rot,dca,monthly,True,trail35,6379485.11,-0.362051,-0.033894,0.362231,3623329.79,-0.0936,-0.2351,-0.3697,29.1796,0.014257,0.9988,0.1115,6875000.0,66,1,True
trend200|glide12|monthly|1shot,trend,monthly,False,glide12,4368317.01,-0.563168,-0.061558,0.64889,6781756.58,-0.0949,-0.267,-0.277,29.2577,0.027282,0.9945,0.3086,7750000.0,54,12,True
lump|maexit200|monthly|1shot,lump,monthly,False,maexit200,3678729.3,-0.632127,-0.073845,0.755018,7550182.89,-0.0978,-0.0992,-0.3787,62.1632,0.001047,0.9997,0.0606,10000000.0,1,1,True
lump|maexit200|monthly|rot,lump,monthly,True,maexit200,3678729.3,-0.632127,-0.073845,0.755018,7550182.89,-0.0978,-0.0992,-0.3787,62.1632,0.001047,0.9997,0.0606,10000000.0,1,1,True
lump|maexit200b|monthly|1shot,lump,monthly,False,maexit200b,3678729.3,-0.632127,-0.073845,0.755018,7550182.89,-0.0978,-0.0992,-0.3787,62.1632,0.001047,0.9997,0.0606,10000000.0,1,1,True
lump|maexit200b|monthly|rot,lump,monthly,True,maexit200b,3678729.3,-0.632127,-0.073845,0.755018,7550182.89,-0.0978,-0.0992,-0.3787,62.1632,0.001047,0.9997,0.0606,10000000.0,1,1,True
scaled_invvol|hold|daily|1shot,scaled,daily,False,hold,4595991.95,-0.540401,-0.057893,0.56195,5807044.88,-0.103,-0.4099,-0.4117,22.7934,0.019121,0.9948,0.238,6652561.27,3285,0,False
scaled_invvol|hold|monthly|1shot,scaled,monthly,False,hold,4574797.96,-0.54252,-0.058227,0.563631,5820626.41,-0.1033,-0.4107,-0.4124,22.881,0.019176,0.9954,0.2393,6656128.87,160,0,False
scaled_invvol|tp50|monthly|1shot,scaled,monthly,False,tp50,4574797.96,-0.54252,-0.058227,0.563631,5820626.41,-0.1033,-0.4107,-0.4124,22.881,0.019176,0.9954,0.2393,6656128.87,160,0,False
scaled_invvol|tp50|monthly|rot,scaled,monthly,True,tp50,4574797.96,-0.54252,-0.058227,0.563631,5820626.41,-0.1033,-0.4107,-0.4124,22.881,0.019176,0.9954,0.2393,6656128.87,160,0,False
scaled_invvol|tp100|monthly|1shot,scaled,monthly,False,tp100,4574797.96,-0.54252,-0.058227,0.563631,5820626.41,-0.1033,-0.4107,-0.4124,22.881,0.019176,0.9954,0.2393,6656128.87,160,0,False
scaled_invvol|tp100|monthly|rot,scaled,monthly,True,tp100,4574797.96,-0.54252,-0.058227,0.563631,5820626.41,-0.1033,-0.4107,-0.4124,22.881,0.019176,0.9954,0.2393,6656128.87,160,0,False
scaled_rsi|glide12|monthly|1shot,scaled,monthly,False,glide12,3172425.61,-0.682757,-0.084306,0.801639,8591684.6,-0.1052,-0.1849,-0.1874,35.0489,0.042578,0.9939,0.452,10000000.0,138,13,True
dca96|glide12|monthly|1shot,dca,monthly,False,glide12,2367930.29,-0.763207,-0.104622,0.854693,9333773.35,-0.1224,-0.1488,-0.1501,42.5833,0.052932,0.9939,0.593,10000000.0,96,13,True
va96_6|glide12|monthly|1shot,value_avg,monthly,False,glide12,2274031.99,-0.772597,-0.107397,0.864514,9723799.61,-0.1242,-0.0974,-0.0976,45.2058,0.056547,0.9951,0.7343,10000000.0,27,12,True
trend200|hold|daily|1shot,trend,daily,False,hold,2294596.3,-0.77054,-0.10678,0.790308,8293717.46,-0.1351,-0.4252,-0.4284,31.2843,0.033352,0.9945,0.381,9397260.27,1190,0,False
trend200|hold|monthly|1shot,trend,monthly,False,hold,2273544.93,-0.772646,-0.107412,0.79123,8269393.5,-0.1358,-0.4497,-0.455,31.3292,0.032239,0.9945,0.3674,9375000.0,56,0,False
trend200|tp50|monthly|1shot,trend,monthly,False,tp50,2273544.93,-0.772646,-0.107412,0.79123,8269393.5,-0.1358,-0.4497,-0.455,31.3292,0.032239,0.9945,0.3674,9375000.0,56,0,False
trend200|tp50|monthly|rot,trend,monthly,True,tp50,2273544.93,-0.772646,-0.107412,0.79123,8269393.5,-0.1358,-0.4497,-0.455,31.3292,0.032239,0.9945,0.3674,9375000.0,56,0,False
trend200|tp100|monthly|1shot,trend,monthly,False,tp100,2273544.93,-0.772646,-0.107412,0.79123,8269393.5,-0.1358,-0.4497,-0.455,31.3292,0.032239,0.9945,0.3674,9375000.0,56,0,False
trend200|tp100|monthly|rot,trend,monthly,True,tp100,2273544.93,-0.772646,-0.107412,0.79123,8269393.5,-0.1358,-0.4497,-0.455,31.3292,0.032239,0.9945,0.3674,9375000.0,56,0,False
trend100|hold|monthly|1shot,trend,monthly,False,hold,2193877.58,-0.780612,-0.109851,0.801394,8500653.82,-0.1371,-0.4101,-0.4104,32.2195,0.034877,0.9942,0.3988,9375000.0,69,0,False
trend100|tp50|monthly|1shot,trend,monthly,False,tp50,2193877.58,-0.780612,-0.109851,0.801394,8500653.82,-0.1371,-0.4101,-0.4104,32.2195,0.034877,0.9942,0.3988,9375000.0,69,0,False
trend100|tp50|monthly|rot,trend,monthly,True,tp50,2193877.58,-0.780612,-0.109851,0.801394,8500653.82,-0.1371,-0.4101,-0.4104,32.2195,0.034877,0.9942,0.3988,9375000.0,69,0,False
trend100|tp100|monthly|1shot,trend,monthly,False,tp100,2193877.58,-0.780612,-0.109851,0.801394,8500653.82,-0.1371,-0.4101,-0.4104,32.2195,0.034877,0.9942,0.3988,9375000.0,69,0,False
trend100|tp100|monthly|rot,trend,monthly,True,tp100,2193877.58,-0.780612,-0.109851,0.801394,8500653.82,-0.1371,-0.4101,-0.4104,32.2195,0.034877,0.9942,0.3988,9375000.0,69,0,False
dca48|glide12|monthly|1shot,dca,monthly,False,glide12,1852739.14,-0.814726,-0.121317,0.875911,8764040.98,-0.1385,-0.1311,-0.1317,49.0792,0.057216,0.9988,0.7554,10000000.0,48,12,True
va48_0|glide12|monthly|1shot,value_avg,monthly,False,glide12,1580258.04,-0.841974,-0.131974,0.895185,9044451.08,-0.1474,-0.1251,-0.1249,54.9094,0.060089,0.9985,0.812,10000000.0,19,12,True
scaled_rsi|hold|monthly|1shot,scaled,monthly,False,hold,1396046.28,-0.860395,-0.140188,0.876982,9399184.36,-0.1599,-0.35,-0.3457,36.7333,0.047046,0.9939,0.527,10000000.0,138,0,False
